TREATS	BACKGROUND: <s> Procedures </s> relief of <o> Disorders </o> (GOO) or small bowel obstruction in patients who had undergone major resection or palliative bypass surgery for malignancy is conventionally achieved at a laparotomy.
TREATS	BACKGROUND: <s> Procedures </s> relief of gastric outlet obstruction (GOO) or <o> Disorders </o> in patients who had undergone major resection or palliative bypass surgery for malignancy is conventionally achieved at a laparotomy.
TREATS	BACKGROUND: Surgical relief of gastric outlet obstruction (GOO) or small bowel obstruction in patients who had undergone major <s> Procedures </s> or palliative bypass surgery for <o> Disorders </o> is conventionally achieved at a laparotomy.
TREATS	BACKGROUND: Surgical relief of gastric outlet obstruction (GOO) or small bowel obstruction in patients who had undergone major resection or palliative <s> Procedures </s> for <o> Disorders </o> is conventionally achieved at a laparotomy.
LOCATION_OF	<o> Disorders </o> in the <s> Anatomy </s> was equally common in both genders, but trunk LMS was nearly twice as common in the females.
LOCATION_OF	LMS in the extremities was equally common in both genders, but <s> Anatomy </s> <o> Disorders </o> was nearly twice as common in the females.
PROCESS_OF	LMS in the extremities was equally common in both genders, but trunk <s> Disorders </s> was nearly twice as common in the <o> Living Beings </o>.
DIAGNOSES	<s> Procedures </s> and immunoblotting using glycoproteins purified by preparative isoelectric focusing were used to detect human <o> Disorders </o> in Tongliao area, Inner Mongolia, China in 1998.
DIAGNOSES	ELISA and <s> Procedures </s> using glycoproteins purified by preparative isoelectric focusing were used to detect human <o> Disorders </o> in Tongliao area, Inner Mongolia, China in 1998.
PROCESS_OF	ELISA and immunoblotting using glycoproteins purified by preparative isoelectric focusing were used to detect <o> Living Beings </o> <s> Disorders </s> in Tongliao area, Inner Mongolia, China in 1998.
USES	<s> Procedures </s> and immunoblotting using <o> Chemicals and Drugs </o> purified by preparative isoelectric focusing were used to detect human cysticercosis in Tongliao area, Inner Mongolia, China in 1998.
USES	ELISA and <s> Procedures </s> using <o> Chemicals and Drugs </o> purified by preparative isoelectric focusing were used to detect human cysticercosis in Tongliao area, Inner Mongolia, China in 1998.
ADMINISTERED_TO	In 18 <o> Living Beings </o>, PMNs were mobilized using <s> Chemicals and Drugs </s> + dexamethasone.
ADMINISTERED_TO	In 18 <s> Chemicals and Drugs </s>, PMNs were mobilized using rHuG-CSF + <o> Living Beings </o>.
PART_OF	Disruption and restoration of <s> Anatomy </s> in <o> Anatomy </o> following aminoglycoside treatment.
USES	Disruption and restoration of cell-cell junctions in mouse vestibular epithelia following <o> Chemicals and Drugs </o> <s> Procedures </s>.
INTERACTS_WITH	The difference in <s> Chemicals and Drugs </s> concentration had a very large impact on the <o> Chemicals and Drugs </o> in moisture content of the cheese.
ISA	In women, fat mass in % explained the highest percentage of the variability of circulating <o> Chemicals and Drugs </o> (18.2% for <s> Chemicals and Drugs </s>, 7.2% for SAA, 6.1% for FIB, all p-values < 0.001), whereas in men, WHR explained the highest percentage of the variability (6.2% for CRP, 2.3% for SAA, 1.8% for FIB, all p-values < 0.001).
ISA	In women, fat mass in % explained the highest percentage of the variability of circulating <o> Chemicals and Drugs </o> (18.2% for CRP, 7.2% for <s> Chemicals and Drugs </s>, 6.1% for FIB, all p-values < 0.001), whereas in men, WHR explained the highest percentage of the variability (6.2% for CRP, 2.3% for SAA, 1.8% for FIB, all p-values < 0.001).
ISA	In women, fat mass in % explained the highest percentage of the variability of circulating <o> Chemicals and Drugs </o> (18.2% for CRP, 7.2% for SAA, 6.1% for <s> Chemicals and Drugs </s>, all p-values < 0.001), whereas in men, WHR explained the highest percentage of the variability (6.2% for CRP, 2.3% for SAA, 1.8% for FIB, all p-values < 0.001).
AFFECTS	A <o> Disorders </o> related to the target vessel occurred in 24 (24%) patients, and was associated with <s> Disorders </s> (p < 0.05), lower ejection fraction (p < 0.05) and revascularization without SES in another site (p < 0.0001).
AFFECTS	A <o> Disorders </o> related to the target vessel occurred in 24 (24%) patients, and was associated with dialysis status (p < 0.05), lower <s> Disorders </s> (p < 0.05) and revascularization without SES in another site (p < 0.0001).
AFFECTS	A <o> Disorders </o> related to the target vessel occurred in 24 (24%) patients, and was associated with dialysis status (p < 0.05), lower ejection fraction (p < 0.05) and <s> Procedures </s> without SES in another site (p < 0.0001).
PROCESS_OF	A <s> Disorders </s> related to the target vessel occurred in 24 (24%) <o> Living Beings </o>, and was associated with dialysis status (p < 0.05), lower ejection fraction (p < 0.05) and revascularization without SES in another site (p < 0.0001).
ISA	Nrf2 disruption resulted in an increased expression of the T helper type 2 <o> Chemicals and Drugs </o> <s> Chemicals and Drugs </s> and IL-13 in bronchoalveolar lavage fluid and in splenocytes after allergen challenge.
ISA	Nrf2 disruption resulted in an increased expression of the T helper type 2 <o> Chemicals and Drugs </o> interleukin (IL)-4 and <s> Chemicals and Drugs </s> in bronchoalveolar lavage fluid and in splenocytes after allergen challenge.
LOCATION_OF	Nrf2 disruption resulted in an increased expression of the T helper type 2 cytokines <o> Chemicals and Drugs </o> and IL-13 in <s> Anatomy </s> and in splenocytes after allergen challenge.
LOCATION_OF	Nrf2 disruption resulted in an increased expression of the T helper type 2 cytokines <o> Chemicals and Drugs </o> and IL-13 in bronchoalveolar lavage fluid and in <s> Anatomy </s> after allergen challenge.
LOCATION_OF	Nrf2 disruption resulted in an increased expression of the T helper type 2 cytokines interleukin (IL)-4 and <o> Chemicals and Drugs </o> in <s> Anatomy </s> and in splenocytes after allergen challenge.
LOCATION_OF	Nrf2 disruption resulted in an increased expression of the T helper type 2 cytokines interleukin (IL)-4 and <o> Chemicals and Drugs </o> in bronchoalveolar lavage fluid and in <s> Anatomy </s> after allergen challenge.
ISA	<s> Disorders </s> is an uncommon <o> Disorders </o> in this region, as are parasitic infections of the breast.
LOCATION_OF	Fasciolosis is an uncommon disease in this region, as are <o> Disorders </o> of the <s> Anatomy </s>.
CAUSES	We conclude that treatment with O2-PFC lavage ameliorated <s> Disorders </s>-induced <o> Disorders </o> and intestinal damage, which was associated with better mortality, possibly by preserving microvascular perfusion and maintaining oxygen metabolism.
LOCATION_OF	We conclude that treatment with O2-PFC lavage ameliorated HS/R-induced metabolic acidosis and <s> Anatomy </s> <o> Disorders </o>, which was associated with better mortality, possibly by preserving microvascular perfusion and maintaining oxygen metabolism.
TREATS	We conclude that treatment with <s> Chemicals and Drugs </s> lavage ameliorated HS/R-induced <o> Disorders </o> and intestinal damage, which was associated with better mortality, possibly by preserving microvascular perfusion and maintaining oxygen metabolism.
TREATS	We conclude that treatment with <s> Chemicals and Drugs </s> lavage ameliorated HS/R-induced metabolic acidosis and intestinal <o> Disorders </o>, which was associated with better mortality, possibly by preserving microvascular perfusion and maintaining oxygen metabolism.
TREATS	We conclude that treatment with O2-PFC <s> Procedures </s> ameliorated HS/R-induced <o> Disorders </o> and intestinal damage, which was associated with better mortality, possibly by preserving microvascular perfusion and maintaining oxygen metabolism.
USES	We conclude that treatment with <o> Chemicals and Drugs </o> <s> Procedures </s> ameliorated HS/R-induced metabolic acidosis and intestinal damage, which was associated with better mortality, possibly by preserving microvascular perfusion and maintaining oxygen metabolism.
AFFECTS	We report on febrile episodes occurring among 379 <o> Living Beings </o> affected by <s> Disorders </s>, observed from 1984 to 2002.
PROCESS_OF	We report on <s> Disorders </s> episodes occurring among 379 <o> Living Beings </o> affected by chronic lymphocytic leukemia, observed from 1984 to 2002.
PROCESS_OF	One hundred and twenty eight <o> Living Beings </o> (33.7%) developed 341 <s> Disorders </s> episodes, of which 251 were documented infections (82 severe and 169 moderate).
AFFECTS	<s> Chemicals and Drugs </s> depolarises <o> Anatomy </o> consequently causing epithelial anion secretion across mouse colon mucosa.
CAUSES	<s> Chemicals and Drugs </s> depolarises neurons consequently causing epithelial anion <o> Phenomena </o> across mouse colon mucosa.
LOCATION_OF	Veratridine depolarises neurons consequently causing epithelial anion <o> Phenomena </o> across mouse <s> Anatomy </s>.
PART_OF	Veratridine depolarises neurons consequently causing epithelial anion secretion across <o> Living Beings </o> <s> Anatomy </s>.
ISA	CONCLUSIONS: The plasma homocysteine concentrations were significantly higher in patients with <s> Disorders </s> <o> Disorders </o>, while the concentrations were not affected by chronic viral hepatitis.
LOCATION_OF	CONCLUSIONS: The plasma <o> Chemicals and Drugs </o> concentrations were significantly higher in <s> Living Beings </s> with non-alcoholic fatty liver disease, while the concentrations were not affected by chronic viral hepatitis.
PROCESS_OF	CONCLUSIONS: The plasma homocysteine concentrations were significantly higher in <o> Living Beings </o> with <s> Disorders </s> disease, while the concentrations were not affected by chronic viral hepatitis.
PROCESS_OF	CONCLUSIONS: The plasma homocysteine concentrations were significantly higher in <o> Living Beings </o> with non-alcoholic fatty liver <s> Disorders </s>, while the concentrations were not affected by chronic viral hepatitis.
CAUSES	METHODS: <o> Disorders </o> was induced by intraamniotic <s> Procedures </s> of endotoxin or IL-1.
USES	METHODS: Lung inflammation was induced by intraamniotic <s> Procedures </s> of <o> Genes and Molecular Sequences </o> or IL-1.
USES	METHODS: Lung inflammation was induced by intraamniotic <s> Procedures </s> of endotoxin or <o> Chemicals and Drugs </o>.
TREATS	Male <o> Living Beings </o> were treated with <s> Chemicals and Drugs </s> (25 microg/100 g, sc, od) for fourteen days, while normal rats served as controls.
PROCESS_OF	<o> Living Beings </o> with severe <s> Disorders </s> infections should be treated with combination therapy, consisting of an antipseudomonal beta-lactam with an aminoglycoside or fluoroquinolone rather than aminoglycoside and fluoroquinolone combinations, to provide adequate therapy and improve patient outcomes.
TREATS	<o> Living Beings </o> with severe MDRPA infections should be treated with <s> Procedures </s>, consisting of an antipseudomonal beta-lactam with an aminoglycoside or fluoroquinolone rather than aminoglycoside and fluoroquinolone combinations, to provide adequate therapy and improve patient outcomes.
TREATS	Patients with severe <o> Disorders </o> infections should be treated with <s> Procedures </s>, consisting of an antipseudomonal beta-lactam with an aminoglycoside or fluoroquinolone rather than aminoglycoside and fluoroquinolone combinations, to provide adequate therapy and improve patient outcomes.
USES	Patients with severe MDRPA infections should be treated with <s> Procedures </s>, consisting of an antipseudomonal <o> Chemicals and Drugs </o> with an aminoglycoside or fluoroquinolone rather than aminoglycoside and fluoroquinolone combinations, to provide adequate therapy and improve patient outcomes.
USES	Patients with severe MDRPA infections should be treated with <s> Procedures </s>, consisting of an antipseudomonal beta-lactam with an <o> Chemicals and Drugs </o> or fluoroquinolone rather than aminoglycoside and fluoroquinolone combinations, to provide adequate therapy and improve patient outcomes.
USES	Patients with severe MDRPA infections should be treated with <s> Procedures </s>, consisting of an antipseudomonal beta-lactam with an aminoglycoside or <o> Chemicals and Drugs </o> rather than aminoglycoside and fluoroquinolone combinations, to provide adequate therapy and improve patient outcomes.
DIAGNOSES	Can <s> Procedures </s> with subcostal view predict <o> Disorders </o>?
PART_OF	In the <s> Anatomy </s> of <o> Anatomy </o> and bone marrow treated with aloe, glutathione (GSH) levels were shown to be higher and extracellular discharge rate increased as incubation time with aloe rose.
PART_OF	In the <s> Anatomy </s> of CHO and <o> Anatomy </o> treated with aloe, glutathione (GSH) levels were shown to be higher and extracellular discharge rate increased as incubation time with aloe rose.
AFFECTS	The presence of glucosylceramide has been confirmed in some yeast; however, the extent of the role of <s> Chemicals and Drugs </s> in <o> Living Beings </o> is unknown.
LOCATION_OF	The presence of <o> Chemicals and Drugs </o> has been confirmed in some <s> Living Beings </s>; however, the extent of the role of glucosylceramide in yeast is unknown.
PROCESS_OF	This <s> Disorders </s> presents in younger <o> Living Beings </o> and at a more advanced stage.
CAUSES	Recent applications of CAbs with clinical significance include the conversion of cocaine to a non-psychoactive form, the degradation of nicotine, activation of prodrugs for targeted chemotherapy, protection from ultraviolet radiation, inhibition of HIV infectivity, and the destruction of aggregates of <s> Chemicals and Drugs </s> implicated in <o> Disorders </o>.
AFFECTS	Whether the <o> Activities and Behaviors </o> is related to opioid-induced <s> Disorders </s> or to insufficient pain relief remains to be investigated.
CAUSES	Whether the change in behaviour is related to <s> Chemicals and Drugs </s>-induced <o> Disorders </o> or to insufficient pain relief remains to be investigated.
LOCATION_OF	Secretion of <o> Chemicals and Drugs </o> (TNF-alpha), interleukin-8 (IL-8) and IL-6 in <s> Anatomy </s> from HMC-1 cells was measured by a sandwich enzyme-linked immunosorbent assay.
LOCATION_OF	Secretion of tumor necrosis factor-alpha (TNF-alpha), <o> Chemicals and Drugs </o> (IL-8) and IL-6 in <s> Anatomy </s> from HMC-1 cells was measured by a sandwich enzyme-linked immunosorbent assay.
LOCATION_OF	Secretion of tumor necrosis factor-alpha (TNF-alpha), interleukin-8 (IL-8) and <o> Chemicals and Drugs </o> in <s> Anatomy </s> from HMC-1 cells was measured by a sandwich enzyme-linked immunosorbent assay.
PART_OF	Secretion of tumor necrosis factor-alpha (TNF-alpha), interleukin-8 (IL-8) and IL-6 in <s> Anatomy </s> from HMC-1 <o> Anatomy </o> was measured by a sandwich enzyme-linked immunosorbent assay.
CAUSES	Histopathological findings suggest that administration of <s> Objects </s> at the high dose for 2 weeks or at the low dose for 32 weeks could cause mild to moderate <o> Disorders </o> in liver and lungs.
LOCATION_OF	Histopathological findings suggest that administration of AEST at the high dose for 2 weeks or at the low dose for 32 weeks could cause mild to moderate <o> Disorders </o> in <s> Anatomy </s> and lungs.
LOCATION_OF	Histopathological findings suggest that administration of AEST at the high dose for 2 weeks or at the low dose for 32 weeks could cause mild to moderate <o> Disorders </o> in liver and <s> Anatomy </s>.
PROCESS_OF	CONCLUSION: In <s> Disorders </s> <o> Living Beings </o> with normal GFR, reduction in renal perfusion and absence of renal functional reserve likely represent early markers of progressive renal dysfunction.
PROCESS_OF	CONCLUSION: In CAD <o> Living Beings </o> with normal <s> Physiology </s>, reduction in renal perfusion and absence of renal functional reserve likely represent early markers of progressive renal dysfunction.
AFFECTS	The main site for ROS production is the respiratory chain inside the mitochondria and accumulation of mtDNA mutations, and impaired <s> Physiology </s> function have been associated with <o> Disorders </o> and aging.
AFFECTS	The main site for ROS production is the respiratory chain inside the mitochondria and accumulation of mtDNA mutations, and impaired <s> Physiology </s> function have been associated with degenerative diseases and <o> Physiology </o>.
LOCATION_OF	The main site for <o> Chemicals and Drugs </o> production is the <s> Anatomy </s> inside the mitochondria and accumulation of mtDNA mutations, and impaired respiratory chain function have been associated with degenerative diseases and aging.
LOCATION_OF	The main site for ROS production is the <o> Anatomy </o> inside the <s> Anatomy </s> and accumulation of mtDNA mutations, and impaired respiratory chain function have been associated with degenerative diseases and aging.
AFFECTS	We demonstrate in vitro and in vivo that the ahg3-1 missense mutation causes the loss of PP2C activity, providing concrete confirmation that this PP2C functions as a negative regulator in <o> Chemicals and Drugs </o> <s> Physiology </s>.
DISRUPTS	We demonstrate in vitro and in vivo that the ahg3-1 <s> Physiology </s> causes the loss of <o> Physiology </o>, providing concrete confirmation that this PP2C functions as a negative regulator in ABA signaling.
DISRUPTS	We demonstrate in vitro and in vivo that the ahg3-1 missense mutation causes the loss of PP2C activity, providing concrete confirmation that this <s> Chemicals and Drugs </s> functions as a negative regulator in ABA <o> Physiology </o>.
LOCATION_OF	We demonstrate in vitro and in vivo that the <s> Chemicals and Drugs </s> <o> Physiology </o> causes the loss of PP2C activity, providing concrete confirmation that this PP2C functions as a negative regulator in ABA signaling.
ADMINISTERED_TO	METHODS: Dynamic 133Xe <s> Procedures </s> was performed in 34 <o> Living Beings </o> with emphysema and 15 patients with other forms of COPD.
ADMINISTERED_TO	METHODS: Dynamic 133Xe <s> Procedures </s> was performed in 34 patients with emphysema and 15 <o> Living Beings </o> with other forms of COPD.
PROCESS_OF	METHODS: Dynamic 133Xe SPECT was performed in 34 <o> Living Beings </o> with <s> Disorders </s> and 15 patients with other forms of COPD.
PROCESS_OF	METHODS: Dynamic 133Xe SPECT was performed in 34 patients with emphysema and 15 <o> Living Beings </o> with other forms of <s> Disorders </s>.
COEXISTS_WITH	We used this <o> Procedures </o> concomitantly with valve <s> Procedures </s> in 84 patients.
TREATS	We used this <s> Procedures </s> concomitantly with valve surgery in 84 <o> Living Beings </o>.
TREATS	We used this procedure concomitantly with valve <s> Procedures </s> in 84 <o> Living Beings </o>.
PROCESS_OF	Erectile function, provided by history and in response to intracavernosal injection and a stimulation test, was significantly diminished in <o> Living Beings </o> with <s> Disorders </s> and DM (P < 0.05).
PROCESS_OF	Erectile function, provided by history and in response to intracavernosal injection and a stimulation test, was significantly diminished in <o> Living Beings </o> with PD and <s> Disorders </s> (P < 0.05).
ISA	The <s> Chemicals and Drugs </s> (PLAP) is an <o> Chemicals and Drugs </o> expressed in several malignancies including choriocarcinoma, seminoma and ovarian carcinoma.
ISA	The placental isozyme (PLAP) is an oncofetal antigen expressed in several <o> Disorders </o> including <s> Disorders </s>, seminoma and ovarian carcinoma.
ISA	The placental isozyme (PLAP) is an oncofetal antigen expressed in several <o> Disorders </o> including choriocarcinoma, <s> Disorders </s> and ovarian carcinoma.
ISA	The placental isozyme (PLAP) is an oncofetal antigen expressed in several <o> Disorders </o> including choriocarcinoma, seminoma and <s> Disorders </s>.
PART_OF	The <s> Chemicals and Drugs </s> (PLAP) is an oncofetal antigen expressed in several <o> Disorders </o> including choriocarcinoma, seminoma and ovarian carcinoma.
PART_OF	The <s> Chemicals and Drugs </s> (PLAP) is an oncofetal antigen expressed in several malignancies including <o> Disorders </o>, seminoma and ovarian carcinoma.
PART_OF	The <s> Chemicals and Drugs </s> (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, <o> Disorders </o> and ovarian carcinoma.
PART_OF	The <s> Chemicals and Drugs </s> (PLAP) is an oncofetal antigen expressed in several malignancies including choriocarcinoma, seminoma and <o> Disorders </o>.
PART_OF	The placental isozyme (PLAP) is an <s> Chemicals and Drugs </s> expressed in several <o> Disorders </o> including choriocarcinoma, seminoma and ovarian carcinoma.
PART_OF	The placental isozyme (PLAP) is an <s> Chemicals and Drugs </s> expressed in several malignancies including <o> Disorders </o>, seminoma and ovarian carcinoma.
PART_OF	The placental isozyme (PLAP) is an <s> Chemicals and Drugs </s> expressed in several malignancies including choriocarcinoma, <o> Disorders </o> and ovarian carcinoma.
PART_OF	The placental isozyme (PLAP) is an <s> Chemicals and Drugs </s> expressed in several malignancies including choriocarcinoma, seminoma and <o> Disorders </o>.
AFFECTS	Our research explored risk factors for participation restrictions experienced by <o> Living Beings </o> affected by <s> Disorders </s>.
INTERACTS_WITH	In Ustilago maydis, central players of pathogenic development are the high mobility group box protein <s> Chemicals and Drugs </s> that binds to the pheromone <o> Chemicals and Drugs </o> and the homeodomain transcription factor b, which recognizes an hsg-like consensus motif known from yeast Mata1-Matalpha2 DNA binding.
INTERACTS_WITH	In Ustilago maydis, central players of pathogenic development are the high mobility group box protein Prf1 that binds to the pheromone response element and the homeodomain transcription factor b, which recognizes an hsg-like consensus motif known from yeast <o> Chemicals and Drugs </o>-<s> Chemicals and Drugs </s> DNA binding.
ISA	In Ustilago maydis, central players of pathogenic development are the <o> Chemicals and Drugs </o> <s> Chemicals and Drugs </s> that binds to the pheromone response element and the homeodomain transcription factor b, which recognizes an hsg-like consensus motif known from yeast Mata1-Matalpha2 DNA binding.
PART_OF	In Ustilago maydis, central players of pathogenic development are the high mobility group box protein Prf1 that binds to the pheromone response element and the homeodomain transcription factor b, which recognizes an hsg-like consensus motif known from <o> Living Beings </o> Mata1-<s> Chemicals and Drugs </s> DNA binding.
PROCESS_OF	In Ustilago maydis, central players of pathogenic development are the high mobility group box protein Prf1 that binds to the pheromone response element and the homeodomain transcription factor b, which recognizes an hsg-like consensus motif known from <o> Living Beings </o> Mata1-Matalpha2 <s> Physiology </s>.
PROCESS_OF	There were 54 <s> Disorders </s> and 83 non-trauma <o> Living Beings </o>.
PROCESS_OF	Combined treatment improves overall and disease-free survival in <o> Living Beings </o> with stage II, III and IVA oral <s> Disorders </s>.
TREATS	<s> Procedures </s> improves overall and disease-free survival in <o> Living Beings </o> with stage II, III and IVA oral tongue cancer.
TREATS	<s> Procedures </s> improves overall and disease-free survival in patients with stage II, III and IVA oral <o> Disorders </o>.
AFFECTS	In this review, we document the formation of <s> Chemicals and Drugs </s> by the G-rich repetitive sequences that have been found in several minisatellites, telomeres and in various triplet repeats, and report their effects on in vitro <o> Physiology </o>.
PART_OF	In this review, we document the formation of DNA secondary structures by the G-rich <s> Genes and Molecular Sequences </s> that have been found in several <o> Chemicals and Drugs </o>, telomeres and in various triplet repeats, and report their effects on in vitro DNA synthesis.
PART_OF	In this review, we document the formation of DNA secondary structures by the G-rich <s> Genes and Molecular Sequences </s> that have been found in several minisatellites, <o> Anatomy </o> and in various triplet repeats, and report their effects on in vitro DNA synthesis.
PART_OF	In this review, we document the formation of DNA secondary structures by the G-rich <s> Genes and Molecular Sequences </s> that have been found in several minisatellites, telomeres and in various <o> Chemicals and Drugs </o>, and report their effects on in vitro DNA synthesis.
INTERACTS_WITH	Inhibitors for the <s> Chemicals and Drugs </s>, ROCK, which regulates <o> Chemicals and Drugs </o> activity, and for myosin II ATPase prevented the accumulation of AJ components, indicating that myosin II activity is more directly involved than Rho activity.
INTERACTS_WITH	Inhibitors for the <s> Chemicals and Drugs </s>, ROCK, which regulates myosin II activity, and for <o> Chemicals and Drugs </o> prevented the accumulation of AJ components, indicating that myosin II activity is more directly involved than Rho activity.
PROCESS_OF	An average 8.6-day delay in diagnosis occurred in three <s> Disorders </s> <o> Living Beings </o>.
ISA	Reactive oxygen species formation and release of pro-inflammatory/pro-atherogenic <o> Chemicals and Drugs </o>, that is, <s> Chemicals and Drugs </s> and tumor necrosis factor-alpha, need the activation of the arachidonic acid cascade via the enzyme 5-lipoxygenase (5-Lox).
ISA	Reactive oxygen species formation and release of pro-inflammatory/pro-atherogenic <o> Chemicals and Drugs </o>, that is, interleukin 1-beta and <s> Chemicals and Drugs </s>, need the activation of the arachidonic acid cascade via the enzyme 5-lipoxygenase (5-Lox).
ISA	Reactive oxygen species formation and release of pro-inflammatory/pro-atherogenic cytokines, that is, interleukin 1-beta and tumor necrosis factor-alpha, need the activation of the arachidonic acid cascade via the <o> Chemicals and Drugs </o> <s> Chemicals and Drugs </s> (5-Lox).
